#Table1
petroMag_r,petroMagErr_r,extinction_r,petroMag_g,extinction_g,petroR50_r,petroR90_r,velDisp,dered_r,dered_g,objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
17.99135,0.02486653,0.1764527,19.5239,0.2550648,1.598732,5.250139,240.7464,17.82581,19.21655,1237648721221517480,158.925480957548,-0.0474149974680454,21.66795,19.47161,18.00226,17.44495,17.03549,756,301,3,288,308583467988314112,GALAXY,0.2241012,274,51913,316
17.41332,0.01677827,0.1168521,18.50721,0.1689114,2.002668,5.621022,199.7987,17.18632,18.24038,1237648721222041753,160.122519096843,-0.0478177741557224,20.23088,18.40929,17.30317,16.786,16.37343,756,301,3,296,308544435325528064,GALAXY,0.1329678,274,51913,174
16.26035,0.0133289,0.1171627,17.47222,0.1693604,4.800001,13.60334,238.411,15.98583,17.08395,1237648721222238437,160.600820688001,-0.138124773582026,19.13459,17.25331,16.10299,15.61943,15.2352,756,301,3,299,308526843139483648,GALAXY,0.1383923,274,51913,110
17.38029,0.01189444,0.1141541,18.41483,0.1650113,1.181859,3.499442,242.6873,17.221,18.23392,1237648721222238523,160.668281684454,-0.159455175038597,20.3922,18.39893,17.33516,16.87678,16.50057,756,301,3,299,308527118017390592,GALAXY,0.1279299,274,51913,111
17.49701,0.01366053,0.1171652,18.46813,0.1693639,1.724239,4.992176,159.3819,17.33951,18.35468,1237648721222303906,160.747811244149,-0.0555579030020916,20.57087,18.52404,17.45668,16.96249,16.55583,756,301,3,300,308527392895297536,GALAXY,0.1281606,274,51913,112
16.73623,0.01229118,0.1166975,17.82134,0.1686878,3.218483,9.962107,179.3168,16.58438,17.66318,1237648721747312947,133.638882635644,0.28799042960773,19.76974,17.83187,16.70107,16.20851,15.79887,756,301,4,119,526959946265290752,GALAXY,0.1246696,468,51912,141
17.35985,0.01247017,0.1031969,18.64253,0.1491725,1.796331,5.150277,217.6125,17.15631,18.35201,1237648721747509518,134.037588734381,0.407121365324715,20.71772,18.50118,17.25951,16.78034,16.43175,756,301,4,122,526953074317617152,GALAXY,0.1613925,468,51912,116
17.62291,0.01580438,0.1031381,18.69506,0.1490875,1.880153,5.006787,158.1934,17.30352,18.34013,1237648721747509529,134.038222722193,0.376437093963041,20.19036,18.48921,17.40666,16.89075,16.59173,756,301,4,122,526938230910642176,GALAXY,0.1644558,468,51912,62
17.66974,0.01895123,0.08892705,19.01881,0.1285453,1.622265,4.947741,219.4345,17.48594,18.7821,1237648721747575045,134.201808840819,0.271379249397873,20.95047,18.91064,17.57487,17.07329,16.72342,756,301,4,123,526941804323432448,GALAXY,0.2103381,468,51912,75
17.81644,0.01679665,0.1422076,19.24158,0.205563,1.859185,5.41126,237.2904,17.54758,18.92323,1237648721757470928,156.78497853749,0.389308114887188,21.75007,19.12879,17.68979,17.11025,16.71805,756,301,4,274,307469388569667584,GALAXY,0.2170767,273,51957,359
17.81635,0.02263129,0.1464782,19.12273,0.2117363,1.785458,5.777906,154.6386,17.67268,18.88431,1237648721757798654,157.609132952032,0.313893035183927,21.10486,19.09605,17.81916,17.32754,16.93716,756,301,4,279,307491103924316160,GALAXY,0.2002587,273,51957,438
17.38961,0.01377884,0.1443063,18.47803,0.2085967,2.226338,6.595556,165.0691,17.17531,18.21654,1237648721757863981,157.679767872579,0.341232997791686,20.21601,18.42513,17.31962,16.84492,16.48444,756,301,4,280,307489454656874496,GALAXY,0.1446059,273,51957,432
17.30886,0.0136446,0.1426375,18.46527,0.2061846,1.737881,5.416943,203.2494,17.11935,18.23095,1237648721757864147,157.724557117529,0.318865958550564,20.42388,18.43714,17.26199,16.74781,16.34857,756,301,4,280,307488904901060608,GALAXY,0.1440443,273,51957,430
17.52591,0.02314422,0.1454498,18.69202,0.2102498,2.509549,7.746462,176.7639,17.26834,18.41572,1237648721757929667,157.959412190306,0.297971352796596,20.73811,18.62597,17.41379,16.88156,16.50961,756,301,4,281,307498525627803648,GALAXY,0.1448089,273,51957,465
17.55138,0.04054001,0.156889,18.69263,0.2267853,2.086991,7.080515,183.3758,17.37374,18.52151,1237648721758191792,158.481085548832,0.395857627051642,20.67847,18.7483,17.53062,17.04115,16.68406,756,301,4,285,307510620255709184,GALAXY,0.160197,273,51957,509
18.26641,0.02094687,0.05083672,19.74424,0.0734852,1.494638,4.260258,198.9931,18.14018,19.57954,1237650370479063267,173.397633477035,-2.55970257972242,21.75946,19.65302,18.19102,17.68162,17.31247,1140,301,3,137,368223733850073088,GALAXY,0.2705715,327,52294,198
16.91771,0.01565191,0.04983078,17.94497,0.0720311,1.605103,5.164908,249.9095,16.83011,17.84097,1237650370480439433,176.543890068246,-2.65163276411057,19.89734,17.913,16.87995,16.44736,16.07475,1140,301,3,158,369305103334664192,GALAXY,0.1121396,328,52282,36
16.88879,0.01960387,0.05215278,17.91062,0.07538757,2.417101,7.456593,181.963,16.78575,17.8137,1237650370480439454,176.591730518208,-2.54811445657328,19.83074,17.88909,16.8379,16.39491,16.02717,1140,301,3,158,369306202846291968,GALAXY,0.1280313,328,52282,40
18.22599,0.02304641,0.05129042,19.91385,0.07414103,1.7135,5.070337,257.5826,18.11118,19.84678,1237650370480439529,176.587624897098,-2.61669859462301,22.69126,19.92093,18.16247,17.55598,17.15055,1140,301,3,158,369305653090478080,GALAXY,0.3226022,328,52282,38
18.73668,0.03958362,0.0958447,20.64417,0.1385449,1.673185,4.6598,195.1903,18.50501,20.26964,1237650371015475433,172.335118059003,-2.16726441562746,22.9753,20.40818,18.60085,17.98859,17.65428,1140,301,4,130,368265515291928576,GALAXY,0.3314391,327,52294,350
16.40116,0.01212514,0.08994798,17.56211,0.1300211,3.626162,11.41628,196.4983,16.24036,17.32541,1237650371552346331,172.411193021715,-1.80877398246014,19.53834,17.45543,16.33031,15.90916,15.55498,1140,301,5,130,368263316268673024,GALAXY,0.1219203,327,52294,342
18.60283,0.04209599,0.05924851,20.04968,0.08564457,1.82061,5.563238,263.7938,18.49167,20.12339,1237650371552608510,173.051653848304,-1.61182632410868,22.29888,20.20903,18.55092,17.88383,17.47768,1140,301,5,134,368270188216346624,GALAXY,0.3273638,327,52294,367
17.74848,0.01389833,0.0570924,18.80827,0.08252787,1.283637,3.381943,148.7919,17.56683,18.63775,1237650371552739529,173.338770444784,-1.70060143713631,20.62443,18.72028,17.62393,17.19362,16.84786,1140,301,5,136,368284481867507712,GALAXY,0.13533,327,52294,419
18.72293,0.03348719,0.05702903,20.18623,0.08243627,1.577131,4.551019,192.8034,18.50031,20.11504,1237650371552936155,173.742361077346,-1.74030154471004,22.93486,20.19747,18.55734,17.91032,17.51451,1140,301,5,139,368295476983785472,GALAXY,0.3376282,327,52294,459
17.63523,0.0239075,0.05021869,18.89974,0.07259183,1.924032,6.143243,201.948,17.49397,18.76654,1237650372089610298,173.215927289692,-1.26245464156148,20.86785,18.83913,17.54419,17.0421,16.72877,1140,301,6,136,368281183332624384,GALAXY,0.2008066,327,52294,407
16.93469,0.01143182,0.05473613,18.01175,0.07912184,2.338313,7.280457,205.1222,16.78609,17.86224,1237650372089741401,173.642307328789,-1.2655177534272,19.84978,17.94136,16.84082,16.38553,16.04373,1140,301,6,138,368293003082622976,GALAXY,0.1516153,327,52294,450
18.57696,0.03901368,0.05514101,20.11333,0.07970712,2.090551,6.562721,275.5962,18.52788,20.2224,1237650372089741520,173.525588994239,-1.3069695543245,22.14137,20.3021,18.58302,17.94433,17.61902,1140,301,6,138,368292453326809088,GALAXY,0.3143909,327,52294,448
18.64683,0.03867954,0.0557242,20.43716,0.08055011,1.891726,5.755689,230.855,18.61439,20.32581,1237650372089741526,173.549217387059,-1.3152122380347,23.07254,20.40636,18.67012,18.03295,17.69317,1140,301,6,138,368295202105878528,GALAXY,0.3149722,327,52294,458
18.85936,0.03657629,0.05446748,20.47205,0.07873351,1.541697,4.043881,256.2986,18.82927,20.5066,1237650372089807066,173.712281909801,-1.36551506220775,23.26005,20.58533,18.88374,18.27296,17.92885,1140,301,6,139,368291628693088256,GALAXY,0.3464945,327,52294,445
18.34781,0.03280197,0.04612679,20.12991,0.06667694,2.150984,6.375502,300.3547,18.22576,19.94412,1237650372089938082,174.026500105617,-1.31218561974302,22.7149,20.0108,18.27188,17.61677,17.25113,1140,301,6,141,368313344047736832,GALAXY,0.3438004,327,52294,524
17.39936,0.01585548,0.05609461,18.64423,0.08108555,1.924853,6.141077,214.3649,17.32348,18.57219,1237650372090003559,174.166235409763,-1.40353203069137,20.67139,18.65327,17.37958,16.88894,16.53651,1140,301,6,142,368324064286107648,GALAXY,0.1806502,327,52294,563
17.50082,0.03609872,0.1237286,18.69942,0.1788514,1.902249,5.055284,207.4658,17.24186,18.39263,1237650760239874217,172.718283648868,-3.53486502560199,20.69291,18.57149,17.36558,16.87743,16.58976,1231,301,1,23,368251771396581376,GALAXY,0.182474,327,52294,300
17.65993,0.01598988,0.04545089,18.88916,0.06569991,2.055544,5.636824,211.2678,17.4869,18.70086,1237650760241315993,175.953845555997,-3.59882872989529,20.93871,18.76656,17.53235,17.04881,16.71462,1231,301,1,45,369295482607921152,GALAXY,0.1746523,328,52282,1
17.5006,0.01660081,0.08493337,18.6708,0.1227724,2.469965,6.860466,204.0956,17.15254,18.36388,1237650761313419465,172.266311551974,-2.70722765378231,20.26921,18.48665,17.23748,16.65751,16.19382,1231,301,3,20,368252321152395264,GALAXY,0.1445183,327,52294,302
17.33218,0.01387853,0.07804883,18.52033,0.1128207,1.714351,5.576208,221.2031,17.24533,18.39812,1237650761313747025,173.033186405719,-2.85625963229408,20.22748,18.51094,17.32338,16.8399,16.46571,1231,301,3,25,368231155553560576,GALAXY,0.1659009,327,52294,225
18.36838,0.03808486,0.1158161,20.25346,0.1674139,2.418566,7.356835,302.3373,18.20553,19.90521,1237650761850355959,172.400196099394,-2.32892401661859,22.35581,20.07262,18.32135,17.72325,17.34949,1231,301,4,21,368267714315184128,GALAXY,0.3340836,327,52294,358
18.40304,0.03562273,0.04901359,20.47784,0.07084984,2.030079,5.983468,231.4758,18.32772,20.05552,1237650762387882158,173.828387933161,-1.94497667326386,22.69253,20.12637,18.37673,17.80852,17.39326,1231,301,5,31,369392514509072384,GALAXY,0.3041935,328,52282,354
18.42418,0.03694313,0.05415219,19.98685,0.07827776,2.142371,6.111404,182.3161,18.19258,19.79143,1237650762924490904,173.25676076936,-1.57306169699375,23.82171,19.8697,18.24674,17.63098,17.22132,1231,301,6,27,368283107477972992,GALAXY,0.3215709,327,52294,414
17.90697,0.04592935,0.05322621,19.32219,0.07693925,4.203004,11.73117,210.7713,17.7163,19.39202,1237650762924490963,173.351323965529,-1.46238710731948,23.51999,19.46895,17.76952,17.19061,16.82005,1231,301,6,27,368283657233786880,GALAXY,0.32436,327,52294,416
18.70119,0.03184431,0.05934868,20.34207,0.08578936,1.5149,4.334445,290.6127,18.57511,20.30206,1237650762924753035,173.864924900001,-1.40594669200418,23.66641,20.38784,18.63446,17.99236,17.58779,1231,301,6,31,368316917460527104,GALAXY,0.3218968,327,52294,537
18.68102,0.04771169,0.05932776,20.41259,0.08575912,2.211833,6.846386,255.6912,18.57683,20.36387,1237650762924753213,173.869850101871,-1.57378174132007,21.84112,20.44963,18.63616,18.04625,17.5794,1231,301,6,31,368315268193085440,GALAXY,0.3454856,327,52294,531
17.34391,0.01781987,0.05330573,18.67281,0.07705418,2.762751,8.174157,298.3736,17.1427,18.54479,1237650762924818622,174.04744213639,-1.59903751616617,20.55062,18.62185,17.19601,16.61078,16.24713,1231,301,6,32,368315543070992384,GALAXY,0.2271119,327,52294,532
17.94354,0.02194355,0.09213726,19.33559,0.1331857,1.816991,5.401582,209.3848,17.75924,19.13597,1237651190281011508,124.757258396754,45.7442118979093,21.40788,19.26915,17.85137,17.29462,16.93358,1331,301,2,138,496552126827227136,GALAXY,0.2306342,441,51868,110
18.63972,0.04208771,0.07784807,20.30967,0.1125305,1.74716,5.252934,227.9997,18.58768,20.31141,1237651190283174105,129.632286710074,49.5451300336939,22.32001,20.42394,18.66553,18.10854,17.7063,1331,301,2,171,501050778736158720,GALAXY,0.3241945,445,51873,92
18.02578,0.03089027,0.0598992,19.65469,0.08658513,2.654109,7.629241,252.5367,17.83138,19.36291,1237651190283567310,130.475816665108,50.1459673895298,20.89849,19.4495,17.89128,17.30588,16.92103,1331,301,2,177,501054077271042048,GALAXY,0.2829046,445,51873,104
17.77121,0.02080846,0.08037428,19.22624,0.1161822,1.929655,5.931692,242.8384,17.61355,19.02466,1237651190818210036,125.062863136871,46.5930911022536,21.4924,19.14084,17.69392,17.18593,16.7654,1331,301,3,143,496556524873738240,GALAXY,0.2178612,441,51868,126
17.30897,0.02171827,0.09054891,18.39624,0.1308897,1.981943,5.451116,182.9566,17.03011,18.08722,1237651190818471965,125.585581203403,46.9871329148004,20.44081,18.21811,17.12066,16.62813,16.22476,1331,301,3,147,496537558298159104,GALAXY,0.1237463,441,51868,57
17.80842,0.02139974,0.08400571,19.12928,0.1214314,1.804891,5.535442,237.945,17.62086,18.8864,1237648722312429767,198.119723294803,0.73260037582786,20.90402,19.00783,17.70486,17.16638,16.84225,756,301,5,550,332243310158571520,GALAXY,0.2097284,295,51985,374
18.27724,0.02373303,0.07098862,19.63696,0.1026151,1.692935,4.519325,199.7331,18.03861,19.45272,1237648722312429918,198.241077777862,0.655707487372912,21.22695,19.55533,18.1096,17.4491,17.07154,756,301,5,550,332258703321360384,GALAXY,0.2303036,295,51985,430
17.63581,0.03280682,0.07439823,18.65584,0.1075437,1.811392,5.152131,145.7892,17.41114,18.4424,1237648722312495223,198.259499659329,0.711374046282088,20.40195,18.54994,17.48554,16.97551,16.58039,756,301,5,551,332244959426013184,GALAXY,0.144527,295,51985,380
17.37975,0.01259588,0.07819225,18.42167,0.113028,2.106313,6.091262,174.3276,17.13073,18.16409,1237648722312495255,198.288507774734,0.802938592175093,20.01287,18.27711,17.20893,16.74526,16.40352,756,301,5,551,332263376245778432,GALAXY,0.160212,295,51985,447
16.3074,0.009036185,0.07702476,17.39621,0.1113404,2.866401,9.340576,251.9158,16.18699,17.24647,1237648722312495299,198.327438811032,0.669458903877779,19.41412,17.35781,16.26401,15.80484,15.42112,756,301,5,551,332253755519035392,GALAXY,0.137842,295,51985,412
17.66064,0.01251365,0.07903327,18.70973,0.1142437,1.725216,4.813767,125.7344,17.51174,18.51526,1237648722312560726,198.394483342059,0.653623483669759,20.50838,18.62951,17.59077,17.12342,16.80362,756,301,5,552,332265850146940928,GALAXY,0.1523812,295,51985,456
17.67101,0.02997074,0.06907637,19.04043,0.09985088,2.249201,7.601927,233.9127,17.62523,18.99951,1237648722312626231,198.636298296593,0.668601581740735,21.6755,19.09937,17.6943,17.13595,16.85674,756,301,5,553,332262551612057600,GALAXY,0.2276009,295,51985,444
17.63593,0.01492894,0.06823861,18.78071,0.09863988,1.903184,5.985044,214.1653,17.59661,18.71508,1237648722312888432,199.146934206708,0.782540771524096,20.75456,18.81372,17.66484,17.19635,16.84066,756,301,5,557,332312304513214464,GALAXY,0.1590338,295,51985,625
18.00799,0.01858568,0.08094539,19.45414,0.1170077,1.806057,5.182641,262.401,17.80929,19.25933,1237648722836521241,168.956623919449,1.05947354694369,22.08493,19.37634,17.89023,17.3435,16.94581,756,301,6,355,574231257546778624,GALAXY,0.2583455,510,52381,81
17.58309,0.01443618,0.07792707,18.73877,0.1126447,1.929721,5.699444,230.6746,17.41463,18.46678,1237648722849366134,198.337642710817,1.14170670462956,20.58324,18.57942,17.49256,17.01965,16.70211,756,301,6,551,332285641356240896,GALAXY,0.1517804,295,51985,528
17.75512,0.02083454,0.07260127,18.93256,0.1049462,2.059032,6.330271,197.3481,17.60656,18.7673,1237648722849431757,198.512770163849,1.11255517052556,21.09062,18.87225,17.67916,17.1604,16.81229,756,301,6,552,332294987205076992,GALAXY,0.1854434,295,51985,562
17.53083,0.01189434,0.08375765,18.69693,0.1210729,1.574042,4.666572,214.7806,17.37885,18.49539,1237648722849628274,198.898344222315,1.11935594953269,20.59156,18.61647,17.46261,17.03479,16.7075,756,301,6,555,332307081832982528,GALAXY,0.2118051,295,51985,606
18.14943,0.04729649,0.07984352,20.23927,0.1154149,2.53059,7.885619,255.1596,18.05525,19.88891,1237648722849628340,198.851166273072,1.16005562948209,24.06712,20.00433,18.13509,17.53204,17.12717,756,301,6,555,332307906466703360,GALAXY,0.3386322,295,51985,609
17.00172,0.01815377,0.08495167,18.16525,0.1227988,1.83117,5.234431,266.8817,16.80588,17.90311,1237648722849693809,199.069596099684,1.10212032161539,20.02961,18.02591,16.89083,16.43239,16.06151,756,301,6,556,332307631588796416,GALAXY,0.142713,295,51985,608
18.23609,0.03536106,0.05882761,19.74859,0.08503614,1.895234,5.485342,213.6444,18.03524,19.53909,1237650369407942950,179.477753499612,-3.50736870048423,22.86222,19.62412,18.09407,17.51386,17.14273,1140,301,1,177,372751798852675584,GALAXY,0.2685087,331,52368,287
18.19749,0.02389311,0.06767298,19.60528,0.09782224,1.003896,2.611772,277.8744,18.09359,19.44641,1237650369409122544,182.156458362843,-3.53537012218645,21.86247,19.54424,18.16127,17.63437,17.27038,1140,301,1,195,373869452405532672,GALAXY,0.204376,332,52367,257
17.09878,0.03381033,0.07592289,18.15831,0.1097476,1.632294,4.826449,164.1912,16.92677,17.95186,1237650369409319032,182.577846874342,-3.45007616482012,20.07329,18.06161,17.0027,16.53416,16.16006,1140,301,1,198,373856808021813248,GALAXY,0.0948268,332,52367,211
17.35591,0.01328352,0.07973287,18.56757,0.115255,1.9399,5.777268,251.2817,17.18018,18.42206,1237650369409384525,182.648279095764,-3.50190468556817,20.64793,18.53731,17.25991,16.7133,16.30386,1140,301,1,199,373857632655534080,GALAXY,0.1741365,332,52367,214
17.31054,0.02232099,0.07876223,18.53014,0.1138519,2.60924,8.421185,198.7581,17.12374,18.27918,1237650369409384570,182.714387463434,-3.49105084095123,20.53633,18.39303,17.2025,16.73136,16.37977,1140,301,1,199,373854883876464640,GALAXY,0.1742811,332,52367,204
17.22289,0.01483379,0.06429048,18.27015,0.0929328,1.393052,4.271253,192.3358,17.10033,18.10298,1237650369409515692,183.087353197618,-3.35544177309775,20.12207,18.19591,17.16462,16.71734,16.37668,1140,301,1,201,373825746818328576,GALAXY,0.1101379,332,52367,98
18.13533,0.03828022,0.07238919,19.64489,0.1046396,2.546879,8.004313,300.4403,18.08016,19.61074,1237650369409515698,182.965784220331,-3.50056907384691,21.98104,19.71538,18.15255,17.59131,17.20369,1140,301,1,201,373823272917166080,GALAXY,0.2993184,332,52367,89
18.26402,0.02980327,0.06668912,19.99216,0.09640006,1.80022,5.052279,268.811,18.02965,19.69228,1237650369409646647,183.316535239879,-3.39035050358419,24.65587,19.78868,18.09634,17.77243,17.12211,1140,301,1,203,373813377312516096,GALAXY,0.2983199,332,52367,53
17.32645,0.01585558,0.06599798,18.38404,0.09540102,2.023,6.515967,230.7458,17.24446,18.27715,1237650369409646738,183.301435579361,-3.43326806742711,20.37121,18.37255,17.31046,16.87708,16.5683,1140,301,1,203,373810903411353600,GALAXY,0.1781947,332,52367,44
17.80078,0.02277642,0.06825992,19.23523,0.09867068,2.070244,6.200268,255.7533,17.63061,19.10176,1237650369409646800,183.290237613872,-3.52222012061155,21.22636,19.20043,17.69887,17.15263,16.79189,1140,301,1,203,373814201946236928,GALAXY,0.2531125,332,52367,56
17.65862,0.01559945,0.08281108,18.9101,0.1197046,1.461383,4.309333,307.8728,17.5576,18.75522,1237650369409777797,183.561428282755,-3.46575463692752,21.27494,18.87492,17.64041,17.14811,16.81478,1140,301,1,205,373799358539261952,GALAXY,0.1659276,332,52367,2
18.26245,0.03426587,0.05681423,19.92806,0.08212577,2.0058,6.2973,306.942,18.24506,19.92009,1237650369944682786,179.07970642929,-2.9511770120569,22.20038,20.00222,18.30188,17.67832,17.29564,1140,301,2,175,372759495434070016,GALAXY,0.3124066,331,52368,315
